"order_id","order_date","ship_date","ship_mode","city","state","postal_code","region","customer_id"
"CA-2014-126193","07/09/2014","14/09/2014","Standard Class","Oswego","Illinois","60543","Central","SS-20410"
"CA-2017-150504","06/11/2017","12/11/2017","Standard Class","Dallas","Texas","75220","Central","HG-14845"
"CA-2015-158351","20/06/2015","24/06/2015","Second Class","Philadelphia","Pennsylvania","19134","East","BC-11125"
"CA-2014-122679","22/07/2014","28/07/2014","Standard Class","Los Angeles","California","90008","West","AB-10255"
"CA-2016-164770","02/12/2016","04/12/2016","Second Class","Houston","Texas","77036","Central","MY-18295"
"CA-2017-130505","12/10/2017","12/10/2017","Same Day","Wheeling","West Virginia","26003","East","NF-18385"
"US-2017-125213","11/12/2017","13/12/2017","First Class","Paterson","New Jersey","7501","East","NB-18655"
"CA-2015-156566","01/10/2015","04/10/2015","First Class","Portland","Oregon","97206","West","EM-13960"
"US-2016-102232","05/08/2016","11/08/2016","Standard Class","Huntsville","Alabama","35810","South","MF-17665"
"CA-2017-111738","03/01/2017","07/01/2017","Standard Class","San Francisco","California","94110","West","CM-12385"
"CA-2017-163188","07/11/2017","07/11/2017","Same Day","Oklahoma City","Oklahoma","73120","Central","EC-14050"
"CA-2016-105207","03/01/2016","08/01/2016","Standard Class","Broken Arrow","Oklahoma","74012","Central","BO-11350"
"US-2016-123610","12/05/2016","16/05/2016","Standard Class","Mission Viejo","California","92691","West","VM-21835"
"CA-2017-118213","05/11/2017","07/11/2017","First Class","Greenwood","Indiana","46142","Central","AB-10060"
"CA-2016-149237","26/05/2016","30/05/2016","Standard Class","Milwaukee","Wisconsin","53209","Central","CM-12235"
"US-2015-158589","20/11/2015","24/11/2015","Standard Class","San Francisco","California","94109","West","KW-16570"
"CA-2016-101329","22/04/2016","29/04/2016","Standard Class","Rome","New York","13440","East","MM-17920"
"CA-2016-113607","14/10/2016","18/10/2016","Standard Class","New York City","New York","10009","East","PW-19030"
"CA-2014-149104","05/04/2014","07/04/2014","Second Class","Dearborn Heights","Michigan","48127","Central","RD-19900"
"CA-2016-105263","06/08/2016","11/08/2016","Standard Class","New York City","New York","10024","East","LM-17065"
"CA-2014-130575","14/12/2014","16/12/2014","First Class","Chicago","Illinois","60623","Central","CS-11845"
"CA-2017-142461","30/05/2017","03/06/2017","Second Class","Dallas","Texas","75217","Central","KT-16480"
"CA-2016-125220","14/10/2016","19/10/2016","Standard Class","Appleton","Wisconsin","54915","Central","BE-11410"
"CA-2014-100293","14/03/2014","18/03/2014","Standard Class","Jacksonville","Florida","32216","South","NF-18475"
"CA-2014-154165","17/02/2014","24/02/2014","Standard Class","Chicago","Illinois","60653","Central","DL-13315"
"CA-2015-123939","24/08/2015","26/08/2015","Second Class","Bowling Green","Ohio","43402","East","MS-17710"
"US-2017-104451","08/05/2017","12/05/2017","Second Class","San Francisco","California","94110","West","MM-18055"
"CA-2016-101189","04/02/2016","09/02/2016","Standard Class","Los Angeles","California","90049","West","JB-15400"
"CA-2014-169446","19/12/2014","25/12/2014","Standard Class","Chicago","Illinois","60623","Central","SG-20605"
"CA-2017-156958","05/12/2017","06/12/2017","First Class","Seattle","Washington","98115","West","PB-18805"
"CA-2017-101637","24/03/2017","25/03/2017","Same Day","Beaumont","Texas","77705","Central","AC-10615"
"CA-2017-111759","08/07/2017","12/07/2017","Standard Class","Seattle","Washington","98103","West","MR-17545"
"CA-2017-102729","26/10/2017","31/10/2017","Standard Class","Dallas","Texas","75217","Central","BF-11215"
"CA-2016-116596","27/10/2016","31/10/2016","Standard Class","New York City","New York","10011","East","BW-11200"
"CA-2017-124191","12/06/2017","14/06/2017","Second Class","Chicago","Illinois","60610","Central","TS-21610"
"CA-2016-148747","25/09/2016","27/09/2016","First Class","San Francisco","California","94110","West","AS-10045"
"US-2017-169488","07/09/2017","09/09/2017","First Class","Providence","Rhode Island","2908","East","AA-10375"
"CA-2015-135727","11/05/2015","16/05/2015","Second Class","Phoenix","Arizona","85023","West","PS-18970"
"CA-2015-135251","06/08/2015","10/08/2015","Standard Class","Houston","Texas","77095","Central","RP-19270"
"CA-2014-166590","29/10/2014","02/11/2014","Standard Class","Columbus","Indiana","47201","Central","NC-18625"
"CA-2016-131744","18/06/2016","20/06/2016","Second Class","Philadelphia","Pennsylvania","19134","East","SC-20770"
"CA-2015-160864","03/05/2015","06/05/2015","First Class","San Jose","California","95123","West","NF-18595"
"CA-2015-147690","10/11/2015","14/11/2015","Standard Class","Philadelphia","Pennsylvania","19140","East","SC-20020"
"CA-2015-163923","30/05/2015","03/06/2015","Standard Class","Springfield","Virginia","22153","South","BD-11560"
"CA-2016-125724","22/09/2016","27/09/2016","Standard Class","Broomfield","Colorado","80020","West","SM-20950"
"CA-2015-111612","28/11/2015","02/12/2015","Standard Class","Columbus","Ohio","43229","East","EB-14110"
"CA-2015-156853","03/12/2015","05/12/2015","Second Class","Concord","New Hampshire","3301","East","HP-14815"
"CA-2014-103086","17/10/2014","19/10/2014","Second Class","Houston","Texas","77095","Central","EB-14170"
"CA-2016-129280","03/05/2016","05/05/2016","First Class","Newark","Ohio","43055","East","SM-20905"
"CA-2015-161242","01/06/2015","08/06/2015","Standard Class","Los Angeles","California","90045","West","CG-12040"
"CA-2014-130428","31/03/2014","31/03/2014","Same Day","Tampa","Florida","33614","South","TG-21640"
"CA-2017-104388","05/07/2017","07/07/2017","First Class","Fremont","Nebraska","68025","Central","DK-12835"
"CA-2015-113131","24/09/2015","24/09/2015","Same Day","Columbus","Ohio","43229","East","MB-17305"
"CA-2015-148495","13/08/2015","13/08/2015","Same Day","Pomona","California","91767","West","SF-20065"
"CA-2015-143147","26/05/2015","28/05/2015","Second Class","San Antonio","Texas","78207","Central","PS-18760"
"CA-2017-152975","14/09/2017","16/09/2017","First Class","New York City","New York","10035","East","RB-19705"
"CA-2016-107475","07/06/2016","11/06/2016","Standard Class","Philadelphia","Pennsylvania","19120","East","RS-19870"
"CA-2017-116127","25/06/2017","27/06/2017","Second Class","New York City","New York","10024","East","SB-20185"
"CA-2017-132584","26/08/2017","27/08/2017","First Class","Detroit","Michigan","48234","Central","HJ-14875"
"CA-2016-160598","26/08/2016","28/08/2016","First Class","Miami","Florida","33142","South","SV-20815"
"CA-2016-108630","18/11/2016","18/11/2016","Same Day","Concord","California","94521","West","BE-11410"
"US-2017-129203","17/04/2017","22/04/2017","Standard Class","Chicago","Illinois","60653","Central","BM-11575"
"CA-2017-110940","23/07/2017","28/07/2017","Standard Class","Wheeling","Illinois","60090","Central","AZ-10750"
"CA-2014-119172","11/05/2014","15/05/2014","Standard Class","Chicago","Illinois","60610","Central","HD-14785"
"US-2016-105452","28/07/2016","01/08/2016","Standard Class","Pasadena","Texas","77506","Central","BF-11005"
"CA-2017-108931","14/09/2017","19/09/2017","Standard Class","New York City","New York","10024","East","HZ-14950"
"CA-2017-104619","24/01/2017","29/01/2017","Standard Class","San Jose","California","95123","West","KD-16495"
"CA-2015-149517","19/09/2015","23/09/2015","Standard Class","Sacramento","California","95823","West","FC-14245"
"CA-2015-116841","14/04/2015","18/04/2015","Standard Class","Springfield","Oregon","97477","West","TP-21130"
"CA-2017-107797","08/05/2017","11/05/2017","Second Class","Mansfield","Texas","76063","Central","EB-13705"
"CA-2016-117604","04/09/2016","09/09/2016","Standard Class","Jonesboro","Arkansas","72401","South","JP-15520"
"CA-2014-130155","19/05/2014","22/05/2014","First Class","Virginia Beach","Virginia","23464","South","TD-20995"
"CA-2016-129861","17/06/2016","23/06/2016","Standard Class","Rochester","New York","14609","East","DM-13345"
"CA-2015-138625","02/11/2015","05/11/2015","First Class","Chesapeake","Virginia","23320","South","EG-13900"
"US-2017-122672","04/11/2017","09/11/2017","Standard Class","Lancaster","Ohio","43130","East","HG-14965"
"CA-2017-117128","05/12/2017","08/12/2017","Second Class","New York City","New York","10024","East","BF-11080"
"CA-2016-130638","16/05/2016","19/05/2016","Second Class","Los Angeles","California","90045","West","SC-20095"
"CA-2017-144365","24/10/2017","30/10/2017","Standard Class","Jackson","Mississippi","39212","South","CS-11950"
"CA-2016-110086","18/09/2016","22/09/2016","Standard Class","Woodland","California","95695","West","BD-11320"
"CA-2014-128524","11/11/2014","13/11/2014","First Class","Seattle","Washington","98115","West","MZ-17515"
"CA-2016-140256","22/08/2016","29/08/2016","Standard Class","Los Angeles","California","90049","West","PW-19030"
"CA-2017-160633","16/11/2017","21/11/2017","Standard Class","Bowling Green","Ohio","43402","East","BS-11380"
"CA-2014-115133","26/09/2014","30/09/2014","Standard Class","Lancaster","Ohio","43130","East","DA-13450"
"CA-2017-137449","29/06/2017","30/06/2017","First Class","Dallas","Texas","75220","Central","ME-17725"
"CA-2017-103520","23/09/2017","25/09/2017","First Class","Lubbock","Texas","79424","Central","MH-17785"
"CA-2014-139283","23/11/2014","27/11/2014","Standard Class","Detroit","Michigan","48227","Central","BT-11440"
"CA-2014-118192","13/01/2014","18/01/2014","Standard Class","Newark","Ohio","43055","East","MM-17920"
"CA-2016-168844","31/05/2016","06/06/2016","Standard Class","New York City","New York","10011","East","NM-18520"
"CA-2017-154809","13/02/2017","17/02/2017","Standard Class","Minneapolis","Minnesota","55407","Central","MH-17455"
"CA-2014-151330","14/10/2014","17/10/2014","First Class","Everett","Massachusetts","2149","East","TC-21295"
"CA-2014-124702","18/11/2014","25/11/2014","Standard Class","Seattle","Washington","98105","West","MH-17785"
"US-2017-125808","12/11/2017","15/11/2017","Second Class","Los Angeles","California","90032","West","EP-13915"
"CA-2015-116638","28/01/2015","31/01/2015","Second Class","Concord","North Carolina","28027","South","JH-15985"
"CA-2014-104563","07/03/2014","12/03/2014","Standard Class","Seattle","Washington","98103","West","CM-12715"
"US-2017-107979","08/06/2017","13/06/2017","Standard Class","Glendale","Arizona","85301","West","FO-14305"
"CA-2014-150518","19/11/2014","24/11/2014","Standard Class","Coon Rapids","Minnesota","55433","Central","MW-18220"
"CA-2016-107104","26/11/2016","30/11/2016","Standard Class","Los Angeles","California","90045","West","MS-17365"
"CA-2017-161893","23/01/2017","27/01/2017","Standard Class","Tucson","Arizona","85705","West","HP-14815"
"CA-2014-156160","22/09/2014","29/09/2014","Standard Class","New York City","New York","10035","East","AS-10090"
"CA-2014-100860","26/03/2014","30/03/2014","Second Class","Pomona","California","91767","West","CS-12505"
"CA-2016-160717","06/06/2016","11/06/2016","Standard Class","Santa Barbara","California","93101","West","ME-17320"
"CA-2017-132619","31/08/2017","05/09/2017","Standard Class","San Francisco","California","94109","West","MS-17770"
"US-2015-120957","07/12/2015","07/12/2015","Same Day","Riverside","California","92503","West","KH-16690"
"CA-2017-157448","16/11/2017","20/11/2017","Standard Class","Los Angeles","California","90049","West","LC-16885"
"CA-2016-126270","23/04/2016","27/04/2016","Standard Class","San Clemente","California","92672","West","AF-10870"
"CA-2017-145275","02/04/2017","06/04/2017","Standard Class","Decatur","Alabama","35601","South","AH-10465"
"CA-2015-133396","13/08/2015","15/08/2015","First Class","Greensboro","North Carolina","27405","South","GK-14620"
"US-2017-140312","13/11/2017","19/11/2017","Standard Class","Dublin","California","94568","West","KL-16645"
"CA-2016-114867","23/12/2016","28/12/2016","Standard Class","Philadelphia","Pennsylvania","19143","East","FM-14290"
"US-2014-164644","22/07/2014","24/07/2014","Second Class","Houston","Texas","77095","Central","JL-15850"
"CA-2016-137393","06/05/2016","10/05/2016","Standard Class","Bakersfield","California","93309","West","GM-14500"
"US-2014-120175","28/11/2014","03/12/2014","Standard Class","Richmond","Indiana","47374","Central","MC-17635"
"CA-2016-144785","18/04/2016","23/04/2016","Standard Class","New York City","New York","10009","East","CS-12490"
"CA-2015-130113","27/12/2015","31/12/2015","Standard Class","San Francisco","California","94122","West","AH-10030"
"CA-2017-122770","13/12/2017","18/12/2017","Standard Class","San Francisco","California","94122","West","EP-13915"
"CA-2017-118668","02/01/2017","04/01/2017","Second Class","Los Angeles","California","90032","West","FW-14395"
"CA-2017-116498","30/05/2017","03/06/2017","Standard Class","San Diego","California","92037","West","KA-16525"
"US-2017-130603","30/09/2017","06/10/2017","Standard Class","Arlington","Texas","76017","Central","SC-20050"
"US-2017-135986","20/06/2017","27/06/2017","Standard Class","Richmond","Virginia","23223","South","PG-18895"
"CA-2017-140536","04/04/2017","05/04/2017","First Class","New York City","New York","10035","East","TA-21385"
"CA-2015-130183","13/11/2015","17/11/2015","Standard Class","Houston","Texas","77041","Central","PO-18850"
"CA-2015-107902","28/08/2015","02/09/2015","Standard Class","Fairfield","Connecticut","6824","East","SM-20950"
"CA-2017-130148","24/09/2017","28/09/2017","Second Class","San Francisco","California","94110","West","NK-18490"
"US-2016-151260","11/12/2016","14/12/2016","First Class","Springfield","Ohio","45503","East","SC-20695"
"CA-2014-144281","10/06/2014","15/06/2014","Second Class","Detroit","Michigan","48234","Central","HK-14890"
"CA-2016-122511","11/03/2016","11/03/2016","Same Day","Philadelphia","Pennsylvania","19140","East","BT-11485"
"CA-2017-154116","15/12/2017","19/12/2017","Standard Class","Inglewood","California","90301","West","KM-16660"
"CA-2016-105291","30/10/2016","04/11/2016","Standard Class","San Luis Obispo","California","93405","West","SP-20920"
"CA-2017-147032","31/07/2017","04/08/2017","Standard Class","Wilmington","Delaware","19805","East","LB-16795"
"CA-2017-125990","19/10/2017","23/10/2017","Standard Class","San Francisco","California","94122","West","JS-16030"
"CA-2016-161746","21/10/2016","27/10/2016","Standard Class","Los Angeles","California","90045","West","CS-11950"
"CA-2014-114251","05/11/2014","10/11/2014","Standard Class","Philadelphia","Pennsylvania","19143","East","MD-17350"
"CA-2016-116379","07/11/2016","12/11/2016","Standard Class","San Francisco","California","94122","West","LD-17005"
"US-2016-144477","12/08/2016","14/08/2016","Second Class","Philadelphia","Pennsylvania","19134","East","DB-13270"
"CA-2016-108210","30/05/2016","31/05/2016","Same Day","Houston","Texas","77041","Central","AT-10735"
"CA-2017-166835","12/11/2017","14/11/2017","Second Class","Lancaster","Pennsylvania","17602","East","DK-13375"
"CA-2016-119641","22/09/2016","26/09/2016","Standard Class","Green Bay","Wisconsin","54302","Central","CS-12250"
"CA-2016-105781","16/02/2016","20/02/2016","Standard Class","New York City","New York","10024","East","JF-15565"
"CA-2014-101364","22/12/2014","26/12/2014","Standard Class","New York City","New York","10011","East","TW-21025"
"CA-2015-117898","05/12/2015","11/12/2015","Standard Class","Bloomington","Illinois","61701","Central","TB-21250"
