"order_id","order_date","ship_date","ship_mode","city","state","postal_code","region"
"CA-2015-108588","05/01/2015","10/01/2015","Standard Class","New York City","New York","10009","East"
"US-2017-138086","16/04/2017","20/04/2017","Standard Class","San Francisco","California","94109","West"
"CA-2015-139374","10/09/2015","14/09/2015","Standard Class","Austin","Texas","78745","Central"
"CA-2016-113978","25/09/2016","29/09/2016","Standard Class","Cleveland","Ohio","44105","East"
"US-2015-150231","16/03/2015","20/03/2015","Second Class","New York City","New York","10009","East"
"CA-2016-106915","26/11/2016","02/12/2016","Standard Class","El Paso","Texas","79907","Central"
"US-2016-109260","26/09/2016","01/10/2016","Standard Class","Tallahassee","Florida","32303","South"
"CA-2017-104850","13/06/2017","19/06/2017","Standard Class","Seattle","Washington","98103","West"
"CA-2017-140508","18/09/2017","21/09/2017","First Class","Dallas","Texas","75220","Central"
"CA-2017-143294","02/06/2017","08/06/2017","Standard Class","Houston","Texas","77070","Central"
"CA-2016-165673","15/05/2016","19/05/2016","Second Class","Springfield","Ohio","45503","East"
"CA-2017-134418","15/09/2017","20/09/2017","Standard Class","Seattle","Washington","98103","West"
"US-2016-106313","22/08/2016","26/08/2016","Standard Class","Seattle","Washington","98105","West"
"CA-2014-105872","30/05/2014","06/06/2014","Standard Class","New York City","New York","10024","East"
"CA-2017-108287","18/12/2017","20/12/2017","First Class","Charlotte","North Carolina","28205","South"
"CA-2017-141103","30/07/2017","06/08/2017","Standard Class","Baltimore","Maryland","21215","East"
"CA-2014-154781","21/11/2014","26/11/2014","Standard Class","San Francisco","California","94110","West"
"CA-2015-147816","24/09/2015","26/09/2015","Second Class","Tucson","Arizona","85705","West"
"CA-2017-105326","20/08/2017","27/08/2017","Standard Class","Los Angeles","California","90036","West"
"CA-2016-133613","17/06/2016","22/06/2016","Standard Class","Waterbury","Connecticut","6708","East"
"CA-2015-109113","19/12/2015","23/12/2015","Standard Class","Chicago","Illinois","60610","Central"
"CA-2015-156153","31/05/2015","02/06/2015","Second Class","Long Beach","New York","11561","East"
"CA-2015-133242","18/06/2015","24/06/2015","Standard Class","Arlington","Virginia","22204","South"
"CA-2015-158323","30/11/2015","03/12/2015","First Class","Jacksonville","North Carolina","28540","South"
"CA-2015-161795","21/12/2015","23/12/2015","Second Class","Columbus","Ohio","43229","East"
"CA-2017-100902","17/11/2017","21/11/2017","Standard Class","Charlotte","North Carolina","28205","South"
"CA-2017-112844","13/11/2017","16/11/2017","Second Class","Buffalo","New York","14215","East"
"CA-2016-158925","24/10/2016","28/10/2016","Standard Class","Houston","Texas","77041","Central"
"CA-2014-155390","06/12/2014","11/12/2014","Standard Class","Memphis","Tennessee","38109","South"
"CA-2017-123071","03/12/2017","06/12/2017","First Class","Plano","Texas","75023","Central"
"CA-2017-156391","26/09/2017","28/09/2017","First Class","Salem","Oregon","97301","West"
"CA-2015-103093","03/02/2015","07/02/2015","Standard Class","Columbus","Georgia","31907","South"
"US-2017-118941","12/08/2017","12/08/2017","Same Day","Columbia","Maryland","21044","East"
"CA-2015-169299","24/08/2015","26/08/2015","First Class","Portland","Oregon","97206","West"
"CA-2017-154088","12/11/2017","17/11/2017","Standard Class","Tallahassee","Florida","32303","South"
"CA-2016-155978","01/08/2016","01/08/2016","Same Day","Riverside","California","92503","West"
"CA-2016-108196","25/11/2016","02/12/2016","Standard Class","Lancaster","Ohio","43130","East"
"CA-2016-152800","13/04/2016","15/04/2016","First Class","San Francisco","California","94109","West"
"CA-2014-166961","27/12/2014","31/12/2014","Standard Class","Moreno Valley","California","92553","West"
"CA-2016-139381","18/04/2016","22/04/2016","Standard Class","Chesapeake","Virginia","23320","South"
"CA-2015-132136","08/03/2015","12/03/2015","Standard Class","Chicago","Illinois","60623","Central"
"CA-2016-162236","04/11/2016","06/11/2016","Second Class","Charlotte","North Carolina","28205","South"
"US-2014-111353","29/11/2014","06/12/2014","Standard Class","New York City","New York","10009","East"
"US-2016-117037","17/05/2016","20/05/2016","First Class","Chicago","Illinois","60653","Central"
"CA-2017-160801","19/09/2017","19/09/2017","Same Day","Philadelphia","Pennsylvania","19120","East"
"CA-2016-108364","19/12/2016","24/12/2016","Standard Class","Chicago","Illinois","60623","Central"
"CA-2017-169362","12/10/2017","15/10/2017","First Class","Dallas","Texas","75217","Central"
"CA-2015-127481","12/12/2015","15/12/2015","Second Class","Las Vegas","Nevada","89115","West"
"CA-2015-112711","12/07/2015","18/07/2015","Standard Class","Amarillo","Texas","79109","Central"
"US-2015-145121","02/10/2015","06/10/2015","Standard Class","Middletown","Connecticut","6457","East"
"CA-2017-166184","24/03/2017","27/03/2017","First Class","New York City","New York","10035","East"
"CA-2017-157413","01/06/2017","06/06/2017","Standard Class","Philadelphia","Pennsylvania","19120","East"
"CA-2014-143637","24/03/2014","29/03/2014","Second Class","Fresno","California","93727","West"
"CA-2015-102260","22/09/2015","26/09/2015","Standard Class","Franklin","Tennessee","37064","South"
"US-2016-137295","08/01/2016","13/01/2016","Standard Class","Raleigh","North Carolina","27604","South"
"CA-2016-134334","14/02/2016","15/02/2016","First Class","Clinton","Maryland","20735","East"
"US-2017-109316","08/06/2017","10/06/2017","First Class","Los Angeles","California","90049","West"
"CA-2016-138478","21/10/2016","26/10/2016","Second Class","North Las Vegas","Nevada","89031","West"
"CA-2017-150469","26/01/2017","30/01/2017","Standard Class","San Francisco","California","94109","West"
"CA-2017-152436","08/12/2017","10/12/2017","Second Class","Cranston","Rhode Island","2920","East"
"CA-2016-169334","21/10/2016","24/10/2016","Second Class","Jackson","Tennessee","38301","South"
"US-2014-115413","26/08/2014","01/09/2014","Standard Class","Newark","Delaware","19711","East"
"CA-2014-125150","16/05/2014","23/05/2014","Standard Class","Los Angeles","California","90036","West"
"CA-2015-127327","03/02/2015","07/02/2015","Standard Class","Rome","New York","13440","East"
"CA-2017-117114","31/10/2017","05/11/2017","Standard Class","Chicago","Illinois","60610","Central"
"CA-2015-137302","26/04/2015","01/05/2015","Standard Class","San Diego","California","92105","West"
"CA-2016-112382","09/05/2016","13/05/2016","Standard Class","Houston","Texas","77036","Central"
"CA-2015-128958","24/01/2015","28/01/2015","Standard Class","West Palm Beach","Florida","33407","South"
"CA-2015-106257","13/04/2015","17/04/2015","Second Class","Los Angeles","California","90045","West"
"CA-2015-149083","25/09/2015","30/09/2015","Standard Class","Seattle","Washington","98103","West"
"US-2014-137869","28/03/2014","02/04/2014","Standard Class","Des Moines","Iowa","50315","Central"
"CA-2016-116603","17/07/2016","22/07/2016","Standard Class","New York City","New York","10024","East"
"CA-2014-158470","19/04/2014","23/04/2014","Second Class","Arlington","Virginia","22204","South"
"US-2017-123834","21/07/2017","25/07/2017","Standard Class","Pharr","Texas","78577","Central"
"CA-2015-125976","27/09/2015","02/10/2015","Standard Class","Arlington","Virginia","22204","South"
"CA-2016-128706","27/02/2016","02/03/2016","Standard Class","Houston","Texas","77070","Central"
"CA-2016-104311","02/05/2016","06/05/2016","Standard Class","Irving","Texas","75061","Central"
"CA-2014-169649","09/12/2014","15/12/2014","Standard Class","Chicago","Illinois","60653","Central"
"CA-2015-144890","25/12/2015","29/12/2015","Standard Class","Los Angeles","California","90049","West"
"CA-2017-135587","07/12/2017","12/12/2017","Standard Class","Hattiesburg","Mississippi","39401","South"
"CA-2014-103429","30/05/2014","01/06/2014","First Class","New York City","New York","10024","East"
"CA-2017-152261","02/03/2017","06/03/2017","Standard Class","Cuyahoga Falls","Ohio","44221","East"
"CA-2015-142993","12/10/2015","17/10/2015","Standard Class","Seattle","Washington","98103","West"
"CA-2015-143364","14/07/2015","19/07/2015","Second Class","Mesa","Arizona","85204","West"
"CA-2014-100972","19/11/2014","24/11/2014","Second Class","Salt Lake City","Utah","84106","West"
"CA-2016-136994","27/05/2016","02/06/2016","Standard Class","Los Angeles","California","90045","West"
"US-2017-166233","03/07/2017","09/07/2017","Standard Class","Jacksonville","North Carolina","28540","South"
"CA-2017-122112","25/09/2017","29/09/2017","Standard Class","Lakewood","Ohio","44107","East"
"CA-2016-101672","03/10/2016","07/10/2016","Standard Class","Lake Forest","California","92630","West"
"CA-2017-168403","09/09/2017","15/09/2017","Standard Class","Portland","Oregon","97206","West"
"CA-2015-148705","12/03/2015","18/03/2015","Standard Class","Charlotte","North Carolina","28205","South"
"CA-2016-160241","29/11/2016","04/12/2016","Second Class","Aurora","Illinois","60505","Central"
"CA-2016-155747","14/06/2016","21/06/2016","Standard Class","Philadelphia","Pennsylvania","19140","East"
"CA-2017-118017","03/12/2017","06/12/2017","Second Class","Thornton","Colorado","80229","West"
"CA-2016-113117","16/08/2016","22/08/2016","Standard Class","Davis","California","95616","West"
"CA-2016-148684","25/12/2016","29/12/2016","Standard Class","Fayetteville","Arkansas","72701","South"
"CA-2017-125367","23/07/2017","30/07/2017","Standard Class","New York City","New York","10011","East"
"CA-2017-124744","21/06/2017","25/06/2017","Standard Class","Wheeling","West Virginia","26003","East"
"CA-2017-128363","13/08/2017","18/08/2017","Standard Class","Memphis","Tennessee","38109","South"
"CA-2015-126669","07/11/2015","13/11/2015","Standard Class","Houston","Texas","77036","Central"
"US-2015-118766","15/10/2015","22/10/2015","Standard Class","Dallas","Texas","75217","Central"
"CA-2016-112585","30/07/2016","02/08/2016","First Class","San Francisco","California","94122","West"
"CA-2016-149762","03/12/2016","07/12/2016","Standard Class","Morgan Hill","California","95037","West"
"CA-2016-167605","28/04/2016","30/04/2016","Second Class","Saint Charles","Illinois","60174","Central"
"US-2017-105697","25/08/2017","27/08/2017","First Class","Cleveland","Ohio","44105","East"
"CA-2017-165323","17/06/2017","21/06/2017","Standard Class","New York City","New York","10024","East"
"CA-2015-110891","20/11/2015","24/11/2015","Standard Class","Philadelphia","Pennsylvania","19140","East"
"CA-2017-100783","04/09/2017","08/09/2017","Second Class","Garland","Texas","75043","Central"
"CA-2015-152513","04/07/2015","08/07/2015","Second Class","San Diego","California","92024","West"
"CA-2017-139822","15/09/2017","21/09/2017","Standard Class","Waterbury","Connecticut","6708","East"
"CA-2017-107713","13/03/2017","17/03/2017","Standard Class","Columbia","Maryland","21044","East"
"CA-2017-134096","24/09/2017","29/09/2017","Standard Class","Hollywood","Florida","33021","South"
"CA-2016-125843","13/08/2016","16/08/2016","First Class","Springfield","Virginia","22153","South"
"CA-2017-120404","20/11/2017","24/11/2017","Second Class","New York City","New York","10035","East"
"CA-2017-167549","25/07/2017","27/07/2017","First Class","Dallas","Texas","75217","Central"
"CA-2016-120082","25/03/2016","27/03/2016","Second Class","New York City","New York","10024","East"
"US-2016-168095","15/07/2016","20/07/2016","Standard Class","Portland","Oregon","97206","West"
"CA-2017-166093","17/08/2017","24/08/2017","Standard Class","Brentwood","California","94513","West"
"CA-2016-146325","14/12/2016","17/12/2016","First Class","San Diego","California","92037","West"
"CA-2017-134194","25/12/2017","01/01/2018","Standard Class","Dallas","Texas","75081","Central"
"CA-2014-131009","01/03/2014","05/03/2014","Standard Class","El Paso","Texas","79907","Central"
"CA-2015-145814","19/11/2015","24/11/2015","Standard Class","New York City","New York","10035","East"
"CA-2014-138359","01/04/2014","06/04/2014","Standard Class","Revere","Massachusetts","2151","East"
"CA-2017-131807","05/10/2017","10/10/2017","Standard Class","Chico","California","95928","West"
"CA-2017-104864","18/11/2017","23/11/2017","Second Class","Miramar","Florida","33023","South"
"CA-2015-138219","23/03/2015","30/03/2015","Standard Class","Los Angeles","California","90049","West"
"CA-2016-157707","10/10/2016","12/10/2016","First Class","Denver","Colorado","80219","West"
"US-2015-126753","16/08/2015","20/08/2015","Standard Class","Philadelphia","Pennsylvania","19134","East"
"CA-2014-166051","31/05/2014","05/06/2014","Standard Class","Jackson","Mississippi","39212","South"
"CA-2015-113040","27/08/2015","31/08/2015","Standard Class","Los Angeles","California","90045","West"
"CA-2014-103800","03/01/2014","07/01/2014","Standard Class","Houston","Texas","77095","Central"
"CA-2014-113383","10/09/2014","13/09/2014","First Class","Clifton","New Jersey","7011","East"
"CA-2017-152499","22/01/2017","25/01/2017","Second Class","Chicago","Illinois","60623","Central"
"CA-2016-151498","21/04/2016","24/04/2016","First Class","Seattle","Washington","98115","West"
"CA-2016-137939","20/07/2016","23/07/2016","Second Class","Long Beach","New York","11561","East"
"US-2016-117793","23/08/2016","29/08/2016","Standard Class","Sheboygan","Wisconsin","53081","Central"
"CA-2016-133872","14/06/2016","17/06/2016","First Class","Boca Raton","Florida","33433","South"
"US-2015-165743","20/11/2015","23/11/2015","Second Class","Aurora","Colorado","80013","West"
"US-2017-105998","03/11/2017","05/11/2017","First Class","San Diego","California","92037","West"
"US-2014-148194","04/05/2014","07/05/2014","First Class","Seattle","Washington","98105","West"
"US-2015-151407","08/11/2015","12/11/2015","Standard Class","Dubuque","Iowa","52001","Central"
"CA-2015-110870","12/12/2015","15/12/2015","First Class","Los Angeles","California","90032","West"
"CA-2014-143210","01/12/2014","03/12/2014","First Class","Lowell","Massachusetts","1852","East"
"CA-2016-139808","07/10/2016","11/10/2016","Standard Class","Marysville","Washington","98270","West"
"CA-2015-110863","17/11/2015","24/11/2015","Standard Class","Oklahoma City","Oklahoma","73120","Central"
"CA-2014-127859","17/03/2014","20/03/2014","Second Class","Philadelphia","Pennsylvania","19134","East"
"US-2015-136427","20/06/2015","23/06/2015","First Class","Aurora","Colorado","80013","West"
"CA-2017-120168","25/05/2017","25/05/2017","Same Day","New York City","New York","10009","East"
"US-2014-131870","09/09/2014","11/09/2014","First Class","Lancaster","Ohio","43130","East"
